약국,경도,위도
한빛약국,126.7698658,37.5171923
안산우리들약국,126.8122603,37.3357664
고운 온누리 약국,126.9653711,37.3962568
그랜드약국,126.6728783,37.5123642
2동탄약국,127.1109261,37.2059564
갈산종로약국,126.7238805,37.5168877
새고은메디컬약국,126.6266123,37.6435559
서강온누리약국,126.9300272,37.5481022
일출약국,126.9224099,37.5477717
늘봄약국,126.8220331,37.4673246
경희약국,128.6255078,36.8255182
논현참사랑약국,126.720999,37.4014737
샛별온누리약국,127.1135956,37.7556234
미금약국,126.737929,37.4973782
안산우리약국,126.8443304,37.3290493
참희망약국,127.1507266,37.6248062
중앙메디칼약국,126.5367618,37.724269
태린약국,128.62484,34.8855507
만나약국,127.9237027,37.3400563
박약국,127.3364767,37.3230234
배곧다온약국,126.7295555,37.3702651
돌고래약국,126.7272129,37.3768086
오늘약국,126.7848485,37.8670845
코코약국,126.9839902,37.5659227
은약국,126.9013002,37.4539296
내곡숲약국,127.0595071,37.4566068
K마트약국,127.2549564,37.655596
이층약국,127.1077003,37.367297
참약사열린약국,126.8354185,37.6562304
플러스하야 약국,127.0832314,37.3125615
코벤트이화약국,127.0895601,37.2109757
별빛약국,127.0727276,37.0209548
퍼스트하늘약국,127.0342029,37.241706
메디칼약국,126.9441238,37.3481772
다올약국,126.9702821,37.5418998
소아제일약국,126.9684892,37.5541481
온누리태평양약국,126.6300872,37.6463001
더샵온누리약국,127.1979609,37.7375732
논현프라자약국,126.7238651,37.4016866
소망약국,127.1122484,37.6505795
조은온누리약국,127.2585061,37.0041673
장수약국,127.2023199,37.5393416
참약사 진접우리약국,127.1861806,37.7112584
상동생생약국,126.7524141,37.5048309
보배약국,128.5628397,35.2164492
소명약국,127.0234225,37.1964025
새사랑약국,126.8308408,37.311294
메디팜우리약국,126.7698369,37.6012673
푸른솔온누리약국,126.8000107,37.442718
보건약국,126.921863,37.4007265
하늘온누리약국,127.0342029,37.241706
하나로약국,126.9591053,37.217628
삼성약국,127.0333019,37.7579203
그린약국,126.6746266,37.544103
한마음약국,126.6536904,37.3766923
늘봄약국,127.0632981,37.0878547
서울약국,126.7389575,37.2131732
라온약국,127.2962354,37.6527663
3층 온누리약국,127.1179654,37.2747434
아침애약국,127.1905133,37.5669532
아빠곰 약국,126.7246687,37.4014468
새솔포도약국,126.8181197,37.2842182
앞서가는 21세기 약국,127.1122986,37.3270453
새봄약국,127.0370884,37.2117317
연세온누리약국,127.4910576,37.492232
안녕약국,126.9775824,37.3900559
호호온누리약국,127.1178156,37.6660084
진온누리약국,127.04387,37.7381114
동탄스마일약국,127.097959,37.2022262
아빠약국,127.0413608,37.7601331
365 열린큰약국,127.081613,37.3128099
참좋은 약국,126.9346285,37.3400782
다나약국,126.8151021,37.3067553
나리약국,127.0031234,37.2781032
수지프라임 약국,127.1013616,37.3382513
호정약국,126.7908935,37.6828861
검단아라태평양약국,126.7125995,37.5939028
더하기약국,127.1886078,37.721773
하얀약국,126.8701092,37.4763127
그린약국,126.8954779,37.4856729
월드약국,126.7893016,37.3285789
정문약국,126.779887,37.7543506
동그라미약국,126.7184468,37.6192703
라엘약국,127.0599323,37.2463116
관곡지약국,126.8005846,37.3991588
중대광명온누리약국,126.8869462,37.42277
모닝약국,126.8655187,37.3010955
자이약국,127.4266046,36.6170748
다사랑약국,127.0420711,37.2749467
더불어약국,126.8948995,37.6529826
위드팜굿모닝약국,126.6832767,37.4663775
모산골약국,127.0938348,37.0168778
초록약국,127.0975182,37.3234132
그린약국,127.0892823,36.9910912
다온약국,126.8720615,37.4709129
하안365별약국,126.880662,37.4626043
꽃피는약국,127.0573059,37.0520932
고덕드림약국,127.0509675,37.0401502
다온약국,126.7782222,37.4974905
청약국,126.7810189,37.4858739
소사소사약국,126.7957497,37.4806653
세계로약국,126.786222,37.5272763
한우리약국,126.7855612,37.5268153
우리좋은약국,126.7732053,37.5028819
평화약국,127.1294022,36.7933496
이지약국,127.1103892,37.207946
라파약국,127.0804476,37.7960023
성모약국,127.2314211,37.3905716
정성약국,126.2938732,36.7549975
바로약국,126.7087629,37.449934
고운약국,127.0716829,37.1996591
마두사랑약국,126.7775794,37.6514281
하늘약국,127.2045806,37.5588656
마석정문약국,127.3037821,37.652317
성림약국,126.8509855,35.5682322
이화정문약국,127.259496,37.4111376
천사약국,126.2948727,36.7547212
화성센트럴약국,128.5604705,35.935286
훈민약국,126.7979452,37.667447
신흥36.5온누리약국,127.1464467,37.441324
성복역 미르약국,127.0794587,37.3125568
신우리약국,127.4960341,37.4902142
미추홀사랑약국,126.6433868,37.4616278
문 온누리약국,127.2009709,37.2356952
한양온누리약국,126.8632601,37.2933408
삼성약국,127.0610862,37.1920879
광성약국,126.9138861,37.4066631
보람약국,126.2954074,36.7544809
새로운 약국,126.2940299,36.7557623
팜스토리약국,127.5026415,37.4894528
로터리약국,126.7258778,37.4944746
공감약국,127.0511613,37.2450583
해미약국,126.6712914,37.4957249
신성약국,127.0102887,37.2932837
다산늘푸른약국,127.1645873,37.6120172
동천약국,126.8453501,35.5698669
솔약국,127.1899363,37.040903
덕소우리약국,127.2124722,37.5854716
큰사랑약국,126.8510622,35.5689498
조은약국,127.6313206,37.1179164
또바기약국,126.6619945,37.4699179
참좋은약국,126.8371186,37.3244241
태평양약국,126.9919295,37.5700552
광교약국,127.026946,37.2951336
우리팜아름약국,126.6691397,37.4214859
참조은약국,127.1421821,37.6509758
종근당약국,129.2261874,35.562448
사계절약국,127.4466332,37.2786191
데일리약국,127.1214199,37.3855603
다온수약국,127.1256329,36.9935529
밝은 현약국,127.2189646,37.5883383
봄빛약국,127.1269742,36.9905311
천상약국,129.2277417,35.5630792
주노온누리약국,129.225291,35.5625449
우미약국,127.0589169,37.0667897
참약사바른약국,126.8988089,37.6486836
3층365약국,126.7708662,37.6575787
옵티마수약국,126.8222137,37.332987
영종올리브약국,126.5646474,37.4884979
영동약국,127.1844759,37.5506852
정성약국,127.4484684,37.2843817
365팜프라자약국,127.1983553,37.7424279
송탄하늘약국,127.0580869,37.0801474
광교약국,127.0582392,37.2824071
참정든약국,126.9228262,37.1303463
도당메디칼약국,126.7933983,37.5202903
운서마루약국,126.4987797,37.4922651
금빛하루약국,127.1673424,37.4457443
햇살약국,126.7176564,37.7255671
율전중앙약국,126.9708013,37.2978687
보령약국,127.2174436,37.8874712
수원약국,127.0331121,37.2633638
정왕큰사랑약국,126.723559,37.3524334
롯데프라자약국,126.8972935,37.4599811
튼튼온누리약국,126.8972935,37.4599811
수약국,126.9007948,37.4519048
금화약국,127.0396509,37.7355426
검단온누리약국,126.6721924,37.595102
희망약국,126.9192898,37.954256
소담약국,127.1456794,37.4407863
약사랑약국,126.7920834,37.6448507
튼튼약국,126.7399867,37.5473803
황약국,126.9024644,37.4508976
"안녕,약국",126.9012779,37.4509933
세류굿모닝약국,127.0126367,37.2486826
젤존약국,126.9520441,37.3179078
우리온누리약국,126.7140509,37.4560189
신대곶약국,126.5833793,37.6503648
라라약국,126.8123402,37.302442
진하온누리약국,127.3257361,37.3564255
은혜온누리 약국,127.0266979,37.2658028
혜우약국,127.1038916,37.0044587
내솔약국,127.0088023,37.3013172
연수전문약국,126.6708526,37.4086686
신천종로약국,126.7897405,37.4448872
참사랑약국,126.7186678,37.6871608
새빛약국,126.9304011,37.359255
시티약국,127.0907427,37.1509103
광명든든약국,126.8523777,37.4734201
미쓰약국,127.0005489,37.267879
메디칼약국,127.5147227,37.8304233
밝은온누리약국,127.158835,37.4367776
아이사랑약국,126.9016824,37.4530528
우리캐슬약국,126.8972935,37.4599811
열린온누리약국,127.1006734,37.0214999
서울약국,126.7307158,37.3637725
대야약국,126.7945361,37.4503051
우주약국,126.7240198,37.4922
감일현대약국,127.1539895,37.5088806
햇빛온누리약국,126.8638924,37.3142497
참좋은약국,126.8111406,37.4172381
가가호호백세약국,127.1379932,37.4446824
광장약국,127.1066516,37.4020288
봄약국,127.1511575,37.4145513
부개바른약국,126.7420153,37.4849388
설약국,127.0392348,37.5609489
드림약국,127.215294,37.2399745
세종약국,127.6362086,37.2969947
보리약국,126.7081162,37.4864203
드림약국,126.8797979,37.4332917
국수약국,127.4014733,37.5138418
정성약국,126.7269835,37.5451539
나은약국,127.2016294,37.53948
하나로약국,127.1436046,37.6566309
그린약국,127.0906976,37.3896478
용현우리약국,126.6500125,37.4572197
럭키약국,126.9571238,37.3996756
벧엘참조은약국,127.1489016,37.4295982
산내약국,126.7332359,37.7286194
정문약국,127.0249902,37.2646492
가온약국,127.0448233,37.1764456
타워약국,127.258134,37.4114494
하동약국,126.6718606,37.5647864
부평큰약국,126.7272454,37.4953206
봄날약국,126.6302158,37.533825
바른약국,127.1424575,36.9942535
온정약국,127.1028147,36.9964689
예지약국,126.7878807,37.6436761
로뎀약국,127.0129125,37.2901196
드림약국,127.1858338,37.5684659
새금빛 약국,127.1628549,37.4453731
동탄호수약국,127.1073075,37.1721233
정원약국,127.1290027,37.4294306
다정한약국,126.741099,37.493152
알렉스약국,126.679965,37.6461316
문산 종로약국,126.7835953,37.8571289
희망찬약국,127.1517935,37.6097346
온누리새부영약국,127.1617419,37.6134255
혜인온누리약국,127.2137326,37.5861996
사랑드림약국,127.0731103,37.1383191
다솜약국,127.102363,36.9915502
죽전 센트럴약국,127.1081252,37.3249507
레몬약국,126.9332766,37.400118
박하약국,127.0982637,37.1973592
동탄중앙약국,127.1107149,37.2062511
상동종로약국,126.7524429,37.5052289
봄봄약국,127.1185212,37.1706204
터미널약국,126.7896617,37.6431783
대산프라자약국,126.6706195,37.4084221
알밤약국,127.0940531,37.818553
용인1번약국,127.2012829,37.2358227
그린약국,127.0652818,37.2310243
평안약국,127.0420518,37.746969
금호약국,127.1037615,37.159823
참약사 샛별약국,126.951772,37.3820359
천사약국,127.1528759,37.6062635
손약국,127.0470399,37.2734756
안양힘찬약국,126.9224423,37.3979843
캐슬약국,127.0423271,37.2433563
인하후문약국,126.6565976,37.4514377
365자연약국,127.0552294,37.2461023
곰온누리약국,126.8635626,37.3007192
메디정문약국,126.7666704,37.7615881
성복역 4번출구 약국,127.079027,37.3130573
인생 약국,127.3337065,37.696911
우리온누리약국,127.4471391,37.2804539
미래약국,126.7210079,37.6190269
플러스약국,127.0594138,37.0450127
도농건강약국,127.1515686,37.608395
유명온누리약국,126.8183638,37.2090838
4층써니약국,127.1568302,37.6084434
보람약국,126.6845076,37.496481
행복약국,127.1644051,37.6114071
진온누리약국,127.1646204,37.6110519
해인약국,126.8362389,37.623505
은하수약국,126.7578805,37.5064919
호약국,127.1298637,37.4121577
경희온누리약국,127.2255919,37.0131929
평촌센텀약국,126.9582585,37.3716298
웰약국,127.1220993,37.3319471
가까운대학 약국,127.1176954,37.3546675
세일약국,127.1165279,37.3377441
삼덕공원약국,126.9183718,37.398955
숭의로터리약국,126.6420538,37.461737
섬초약국,126.7304651,37.4920675
망포4층약국,127.0511613,37.2450583
부천사랑약국,126.7620779,37.4974626
로데오약국,127.0042632,37.267486
필리아약국,127.1494604,37.4297639
새로이약국,126.6439449,37.386364
본약국,127.139325,37.6044648
기린약국,126.9174088,37.6487818
현대메디칼약국,126.633686,37.4500145
수약국,126.5975881,37.6909308
3층온누리약국,126.7765215,37.4834201
2층약국,126.6279733,37.4052932
호수온누리약국,126.7615095,37.724999
365녹십자약국,127.0835289,36.9954122
백사온누리약국,127.4923247,37.3396067
함께하는약국,126.7887789,37.4394123
한라건강약국,126.7129077,37.3642786
강남2층약국,127.1281766,37.2712436
원광한약국,126.9952472,37.2969272
송도우정약국,126.6199381,37.415667
정약국,127.0609874,37.2095824
우리온누리약국,127.0171928,37.2444658
킨텍스아는약국,126.7504499,37.6659014
호랑이약국,127.3012769,37.654924
그랜드약국,127.1233299,37.3697159
수성약국,126.9040765,37.4032247
꿈나무 약국,127.0737226,37.2764914
천사약국,127.1117978,36.9884329
연세한아름약국,126.769639,37.6025548
오목천한마음약국,126.9660087,37.2461437
스타약국,127.1555392,37.4438094
튼튼약국,127.1962026,37.5698095
분당그린약국,127.1069711,37.3590995
하나온누리약국,126.7045076,37.5165022
S메디칼약국,126.6413836,37.3823145
공도현대약국,127.1728339,36.9998397
7층은약국,126.9504303,37.3913538
봄빛약국,127.4460624,36.6176382
대홍약국,126.782559,37.440964
강화건강약국,126.4961832,37.7420408
선부열린약국,126.8154006,37.3432458
우리들온누리약국,127.1741061,37.1545927
솔로몬약국,126.6814138,37.4132869
치유약국,126.6289628,37.4060391
한양수약국,127.2040371,37.6830921
선경약국,127.1198039,37.2734234
솔벗약국,126.7773765,37.6534867
꽃피는약국,127.1298637,37.4121577
후곡수약국,126.7671186,37.677688
영생약국,127.0138255,37.2045232
가온약국,127.1552826,37.6146077
이음약국,127.0535389,37.2389192
우주약국,127.1196613,37.3734807
해온약국,126.9551132,37.3672175
큰곰약국,126.4305346,33.4841945
시범약국,127.0686558,37.1459635
세마약국,127.0413891,37.1867804
가까운정문약국,126.7141395,37.4020292
가장큰태평양약국,126.7141395,37.4020292
아이사랑약국,126.6811626,37.4579989
애비뉴퍼스트약국,126.6811626,37.4579989
동탄행복약국,127.0971269,37.198165
하늘약국,126.763233,37.691278
건우약국,127.0420658,37.7289866
포레스티아 튼튼약국,127.1471734,37.45109
기린약국,127.1525281,37.3608578
